_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_useful_is_comment_1_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_2_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_3_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_4_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_5_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_1_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_2_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_3_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_4_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_5_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,img_comment1,img_comment2,img_comment3,img_comment4,img_comment5,img_id,img_url
940411494,4/26/2016 03:27:53,1968844162,4/26/2016 03:25:49,false,neodev,1.0,20076528,VEN,21,Betijoque,190.206.177.47,1,4,4,4,4,,,,,,e,good image,Is Bether,Is more cool,i like it,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411494,4/26/2016 03:27:54,1968844176,4/26/2016 03:25:25,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,4,3,2,3,5,,,,,,e,good image,Is Bether,Is more cool,i like it,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411495,4/26/2016 03:18:24,1968838431,4/26/2016 03:18:01,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,4,3,3,4,,,,,,gthyh,i like more,better,more interesting,i love black,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411495,4/26/2016 03:22:51,1968841062,4/26/2016 03:21:07,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,3,3,3,3,3,,,,,,gthyh,i like more,better,more interesting,i love black,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411495,4/26/2016 03:53:00,1968858881,4/26/2016 03:52:27,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,4,3,3,3,3,,,,,,gthyh,i like more,better,more interesting,i love black,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411495,4/26/2016 03:53:51,1968859334,4/26/2016 03:52:55,false,clixsense,1.0,34291653,IND,21,Sambalpur,117.214.91.180,3,3,4,3,4,,,,,,gthyh,i like more,better,more interesting,i love black,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411495,4/26/2016 03:55:26,1968860073,4/26/2016 03:52:37,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,1,1,1,1,,,,,,gthyh,i like more,better,more interesting,i love black,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411496,4/26/2016 03:16:12,1968837338,4/26/2016 03:15:24,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,3,3,4,3,,,,,,good,color,better logo in my opinion because of the design,1,Colors,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411496,4/26/2016 03:19:25,1968838949,4/26/2016 03:18:02,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,5,4,4,4,,,,,,good,color,better logo in my opinion because of the design,1,Colors,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411496,4/26/2016 03:20:09,1968839302,4/26/2016 03:17:55,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,1,4,2,2,,,,,,good,color,better logo in my opinion because of the design,1,Colors,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411496,4/26/2016 03:21:22,1968840036,4/26/2016 03:18:25,false,clixsense,1.0,33468308,PAK,08,Islamabad,119.154.96.250,1,1,1,1,1,,,,,,good,color,better logo in my opinion because of the design,1,Colors,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411496,4/26/2016 03:25:48,1968842814,4/26/2016 03:18:39,false,neodev,1.0,20076528,VEN,21,Betijoque,190.206.177.47,4,4,4,2,4,,,,,,good,color,better logo in my opinion because of the design,1,Colors,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411497,4/26/2016 03:25:08,1968842434,4/26/2016 03:24:19,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,4,3,4,3,3,,,,,,Simple,ok,Nice,is the best,just like it more,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411497,4/26/2016 03:25:53,1968842924,4/26/2016 03:24:30,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,4,3,4,4,4,,,,,,Simple,ok,Nice,is the best,just like it more,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411497,4/26/2016 03:26:20,1968843203,4/26/2016 03:24:09,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,3,4,3,4,,,,,,Simple,ok,Nice,is the best,just like it more,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411497,4/26/2016 03:29:17,1968844929,4/26/2016 03:24:13,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,3,3,3,3,3,,,,,,Simple,ok,Nice,is the best,just like it more,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411497,4/26/2016 04:29:14,1968877050,4/26/2016 04:25:26,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,2,2,2,2,,,,,,Simple,ok,Nice,is the best,just like it more,940260595,https://www.dropbox.com/s/8m3rgopmt8rvbtv/Screen%20Shot%202016-04-25%20at%201.59.53%20AM.png?dl=0
940411498,4/26/2016 03:24:07,1968841872,4/26/2016 03:23:20,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,3,3,4,3,4,,,,,,we,1,good image,Is Bether,Is more cool,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411498,4/26/2016 03:24:18,1968841969,4/26/2016 03:23:18,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,2,1,4,2,3,,,,,,we,1,good image,Is Bether,Is more cool,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411498,4/26/2016 03:24:28,1968842052,4/26/2016 03:23:19,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,4,3,4,3,4,,,,,,we,1,good image,Is Bether,Is more cool,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411498,4/26/2016 03:26:31,1968843341,4/26/2016 03:23:37,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,1,1,1,1,1,,,,,,we,1,good image,Is Bether,Is more cool,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411498,4/26/2016 03:27:24,1968843828,4/26/2016 03:23:19,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,3,3,3,3,,,,,,we,1,good image,Is Bether,Is more cool,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411499,4/26/2016 03:23:12,1968841276,4/26/2016 03:21:45,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,4,4,3,3,,,,,,i like it,better,i like more,colorful,colours,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411499,4/26/2016 03:23:18,1968841352,4/26/2016 03:22:14,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,3,3,3,3,3,,,,,,i like it,better,i like more,colorful,colours,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411499,4/26/2016 03:23:18,1968841354,4/26/2016 03:21:38,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,4,2,4,4,4,,,,,,i like it,better,i like more,colorful,colours,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411499,4/26/2016 03:26:11,1968843106,4/26/2016 03:23:41,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,4,4,4,4,4,,,,,,i like it,better,i like more,colorful,colours,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411499,4/26/2016 03:54:15,1968859475,4/26/2016 03:52:23,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,4,4,4,4,4,,,,,,i like it,better,i like more,colorful,colours,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411500,4/26/2016 03:13:59,1968836206,4/26/2016 03:13:25,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,4,4,3,3,,,,,,not blurry,is the best,Classic,Caida imagen,broken both image,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411500,4/26/2016 03:15:55,1968837163,4/26/2016 03:15:13,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,3,4,4,2,4,,,,,,not blurry,is the best,Classic,Caida imagen,broken both image,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411500,4/26/2016 03:17:05,1968837786,4/26/2016 03:14:51,false,clixsense,1.0,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,2,2,3,2,2,,,,,,not blurry,is the best,Classic,Caida imagen,broken both image,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411500,4/26/2016 03:17:54,1968838219,4/26/2016 03:15:21,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,2,4,2,2,,,,,,not blurry,is the best,Classic,Caida imagen,broken both image,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411500,4/26/2016 03:21:07,1968839879,4/26/2016 03:16:08,false,clixsense,1.0,32228468,ESP,55,Burgos,83.43.224.119,2,3,5,1,3,,,,,,not blurry,is the best,Classic,Caida imagen,broken both image,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411501,4/26/2016 03:16:42,1968837627,4/26/2016 03:16:14,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,4,3,3,2,2,,,,,,perfect image,better quallity,I like itunes original logo,I like the first image more because the second image is a more easy and like child...,most beautiful,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411501,4/26/2016 03:20:22,1968839456,4/26/2016 03:18:50,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,4,4,3,3,4,,,,,,perfect image,better quallity,I like itunes original logo,I like the first image more because the second image is a more easy and like child...,most beautiful,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411501,4/26/2016 03:20:43,1968839671,4/26/2016 03:18:48,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,3,2,3,,,,,,perfect image,better quallity,I like itunes original logo,I like the first image more because the second image is a more easy and like child...,most beautiful,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411501,4/26/2016 03:21:36,1968840157,4/26/2016 03:19:25,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,5,4,3,4,4,,,,,,perfect image,better quallity,I like itunes original logo,I like the first image more because the second image is a more easy and like child...,most beautiful,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411501,4/26/2016 03:52:15,1968858352,4/26/2016 03:51:04,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,3,4,3,4,4,,,,,,perfect image,better quallity,I like itunes original logo,I like the first image more because the second image is a more easy and like child...,most beautiful,940260566,https://www.evernote.com/l/AEoKrWA2uU5DYZB-RariC7OPRTxW9XOHe60
940411502,4/26/2016 03:34:00,1968848242,4/26/2016 03:33:12,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,5,5,4,,,,,,QWe,good image,Is more cool,Is Bether,i like more,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411502,4/26/2016 03:34:29,1968848560,4/26/2016 03:33:25,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,1,5,5,5,5,,,,,,QWe,good image,Is more cool,Is Bether,i like more,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411502,4/26/2016 03:34:48,1968848781,4/26/2016 03:33:31,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,4,4,4,4,,,,,,QWe,good image,Is more cool,Is Bether,i like more,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411502,4/26/2016 03:35:02,1968848895,4/26/2016 03:33:23,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,4,5,5,4,5,,,,,,QWe,good image,Is more cool,Is Bether,i like more,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411502,4/26/2016 03:35:28,1968849262,4/26/2016 03:33:03,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,1,3,3,3,3,,,,,,QWe,good image,Is more cool,Is Bether,i like more,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411503,4/26/2016 03:32:16,1968846972,4/26/2016 03:31:33,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,4,5,5,,,,,,more expressive,better,more vivid,FIRST is the most beautiful picture.,more nature,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411503,4/26/2016 03:33:20,1968847725,4/26/2016 03:31:43,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,5,5,5,5,5,,,,,,more expressive,better,more vivid,FIRST is the most beautiful picture.,more nature,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411503,4/26/2016 03:33:22,1968847769,4/26/2016 03:31:34,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,5,4,5,5,4,,,,,,more expressive,better,more vivid,FIRST is the most beautiful picture.,more nature,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411503,4/26/2016 03:34:44,1968848707,4/26/2016 03:31:20,false,neodev,1.0,36236582,MEX,28,Altamira,201.173.41.57,3,4,5,4,5,,,,,,more expressive,better,more vivid,FIRST is the most beautiful picture.,more nature,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411503,4/26/2016 03:35:43,1968849407,4/26/2016 03:31:55,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,5,4,5,5,5,,,,,,more expressive,better,more vivid,FIRST is the most beautiful picture.,more nature,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411504,4/26/2016 03:25:48,1968842822,4/26/2016 03:24:47,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,3,4,3,4,,,,,,More beautiful then 2nd,have tees,beautiful,more strange,bigger,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411504,4/26/2016 03:26:16,1968843154,4/26/2016 03:25:03,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,5,4,4,5,5,,,,,,More beautiful then 2nd,have tees,beautiful,more strange,bigger,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411504,4/26/2016 03:26:16,1968843155,4/26/2016 03:25:09,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,4,3,4,4,4,,,,,,More beautiful then 2nd,have tees,beautiful,more strange,bigger,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411504,4/26/2016 03:26:27,1968843302,4/26/2016 03:24:58,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,4,3,4,3,3,,,,,,More beautiful then 2nd,have tees,beautiful,more strange,bigger,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411504,4/26/2016 03:31:04,1968846158,4/26/2016 03:24:32,false,getpaid,1.0,36358931,VNM,20,Ho Chi Minh City,113.173.118.170,4,2,5,2,5,,,,,,More beautiful then 2nd,have tees,beautiful,more strange,bigger,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411505,4/26/2016 03:14:26,1968836401,4/26/2016 03:14:00,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,4,3,3,3,,,,,,one is far more beatiful in all angles.,"fountain, garden",Fountain,natural,is the best,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411505,4/26/2016 03:16:19,1968837365,4/26/2016 03:15:57,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,3,2,4,4,3,,,,,,one is far more beatiful in all angles.,"fountain, garden",Fountain,natural,is the best,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411505,4/26/2016 03:17:11,1968837861,4/26/2016 03:16:00,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,4,2,3,,,,,,one is far more beatiful in all angles.,"fountain, garden",Fountain,natural,is the best,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411505,4/26/2016 03:20:59,1968839796,4/26/2016 03:18:42,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,3,3,3,3,3,,,,,,one is far more beatiful in all angles.,"fountain, garden",Fountain,natural,is the best,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411505,4/26/2016 03:49:32,1968857156,4/26/2016 03:46:41,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,5,5,4,4,5,,,,,,one is far more beatiful in all angles.,"fountain, garden",Fountain,natural,is the best,940260578,https://tsuganthi.files.wordpress.com/2009/06/ssn.jpg
940411506,4/26/2016 03:30:34,1968845797,4/26/2016 03:29:25,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,4,3,2,1,,,,,,is the best,Broken image,very nice pic,Is Bether,ggngngngn,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411506,4/26/2016 03:30:51,1968846004,4/26/2016 03:29:38,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,1,1,1,1,1,,,,,,is the best,Broken image,very nice pic,Is Bether,ggngngngn,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411506,4/26/2016 03:31:08,1968846207,4/26/2016 03:29:29,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,4,4,4,4,2,,,,,,is the best,Broken image,very nice pic,Is Bether,ggngngngn,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411506,4/26/2016 03:31:36,1968846549,4/26/2016 03:29:41,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,4,4,4,4,1,,,,,,is the best,Broken image,very nice pic,Is Bether,ggngngngn,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411506,4/26/2016 03:41:16,1968853216,4/26/2016 03:29:22,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,1,5,1,1,1,,,,,,is the best,Broken image,very nice pic,Is Bether,ggngngngn,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411507,4/26/2016 03:16:12,1968837332,4/26/2016 03:15:24,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,4,2,4,3,3,,,,,,nice logo,Is more cool,better quality and cool design,Striking the second image.,"The first is simpler and more sober, plus I don't like the flashy blue of the second one.",940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411507,4/26/2016 03:19:25,1968838947,4/26/2016 03:18:02,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,3,4,4,3,,,,,,nice logo,Is more cool,better quality and cool design,Striking the second image.,"The first is simpler and more sober, plus I don't like the flashy blue of the second one.",940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411507,4/26/2016 03:20:09,1968839300,4/26/2016 03:17:55,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,2,2,2,1,,,,,,nice logo,Is more cool,better quality and cool design,Striking the second image.,"The first is simpler and more sober, plus I don't like the flashy blue of the second one.",940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411507,4/26/2016 03:21:22,1968840032,4/26/2016 03:18:25,false,clixsense,1.0,33468308,PAK,08,Islamabad,119.154.96.250,1,1,1,1,1,,,,,,nice logo,Is more cool,better quality and cool design,Striking the second image.,"The first is simpler and more sober, plus I don't like the flashy blue of the second one.",940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411507,4/26/2016 03:25:48,1968842812,4/26/2016 03:18:39,false,neodev,1.0,20076528,VEN,21,Betijoque,190.206.177.47,4,4,4,4,4,,,,,,nice logo,Is more cool,better quality and cool design,Striking the second image.,"The first is simpler and more sober, plus I don't like the flashy blue of the second one.",940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411508,4/26/2016 03:25:08,1968842429,4/26/2016 03:24:19,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,1,4,4,4,,,,,,Like it better,1,perfect image,too good,I like it more,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411508,4/26/2016 03:25:53,1968842929,4/26/2016 03:24:30,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,4,3,4,4,4,,,,,,Like it better,1,perfect image,too good,I like it more,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411508,4/26/2016 03:26:20,1968843206,4/26/2016 03:24:09,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,3,4,4,4,,,,,,Like it better,1,perfect image,too good,I like it more,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411508,4/26/2016 03:29:17,1968844921,4/26/2016 03:24:13,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,3,3,3,3,3,,,,,,Like it better,1,perfect image,too good,I like it more,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411508,4/26/2016 04:29:14,1968877053,4/26/2016 04:25:26,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,3,3,3,3,3,,,,,,Like it better,1,perfect image,too good,I like it more,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411509,4/26/2016 03:31:24,1968846405,4/26/2016 03:30:35,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,3,1,4,4,,,,,,is the best,clear,interesante,not blurry,most beautiful,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411509,4/26/2016 03:31:31,1968846463,4/26/2016 03:30:53,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,1,1,1,1,1,,,,,,is the best,clear,interesante,not blurry,most beautiful,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411509,4/26/2016 03:32:02,1968846867,4/26/2016 03:30:14,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,3,2,4,2,,,,,,is the best,clear,interesante,not blurry,most beautiful,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411509,4/26/2016 03:33:01,1968847480,4/26/2016 03:30:54,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,1,1,1,1,1,,,,,,is the best,clear,interesante,not blurry,most beautiful,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411509,4/26/2016 04:04:46,1968864439,4/26/2016 04:01:26,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,4,4,5,4,4,,,,,,is the best,clear,interesante,not blurry,most beautiful,940260565,https://www.evernote.com/l/AEqV4z0CSO1PsrIx_Dkcfi3sELYzd-lr-oc
940411510,4/26/2016 03:30:34,1968845794,4/26/2016 03:29:25,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,1,4,2,3,3,,,,,,ew,good image,Is Bether,Is more cool,more color,940260587,http://cdn.images.express.co.uk/img/dynamic/13/590x/magnolia-tree-630524.jpg
940411510,4/26/2016 03:30:51,1968846001,4/26/2016 03:29:38,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,3,4,4,4,4,,,,,,ew,good image,Is Bether,Is more cool,more color,940260587,http://cdn.images.express.co.uk/img/dynamic/13/590x/magnolia-tree-630524.jpg
940411510,4/26/2016 03:31:08,1968846206,4/26/2016 03:29:29,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,3,5,5,5,5,,,,,,ew,good image,Is Bether,Is more cool,more color,940260587,http://cdn.images.express.co.uk/img/dynamic/13/590x/magnolia-tree-630524.jpg
940411510,4/26/2016 03:31:36,1968846537,4/26/2016 03:29:41,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,1,4,4,4,4,,,,,,ew,good image,Is Bether,Is more cool,more color,940260587,http://cdn.images.express.co.uk/img/dynamic/13/590x/magnolia-tree-630524.jpg
940411510,4/26/2016 03:41:16,1968853211,4/26/2016 03:29:22,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,4,4,4,3,4,,,,,,ew,good image,Is Bether,Is more cool,more color,940260587,http://cdn.images.express.co.uk/img/dynamic/13/590x/magnolia-tree-630524.jpg
